"COU","Country","ISIC","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LTU","Lithuania","TOTAL_MIN_RECYCLE","Inert mineral waste generated, of which recycled","2016","2016",,,"0","Units",,,721.645,,
"LTU","Lithuania","TOTAL_MIN_RECOV","Inert mineral waste generated, of which recovered","2010","2010",,,"0","Units",,,608.97,,
"LTU","Lithuania","TOTAL_MIN_RECOV","Inert mineral waste generated, of which recovered","2012","2012",,,"0","Units",,,979.209,,
"LTU","Lithuania","TOTAL_MIN_RECOV","Inert mineral waste generated, of which recovered","2014","2014",,,"0","Units",,,1202.332,,
"LTU","Lithuania","TOTAL_MIN_RECOV","Inert mineral waste generated, of which recovered","2016","2016",,,"0","Units",,,1842.874,,
"LTU","Lithuania","S35","Energy Production ","2010","2010",,,"0","Units",,,36.314,,
"LTU","Lithuania","S35","Energy Production ","2012","2012",,,"0","Units",,,28.999,,
"LTU","Lithuania","S35","Energy Production ","2014","2014",,,"0","Units",,,37.52,,
"LTU","Lithuania","S35","Energy Production ","2016","2016",,,"0","Units",,,48.555,,
"LTU","Lithuania","S36-39","Water supply, sewerage, waste management, etc.","2010","2010",,,"0","Units",,,99.079,,
"LTU","Lithuania","S36-39","Water supply, sewerage, waste management, etc.","2012","2012",,,"0","Units",,,57.811,,
"LTU","Lithuania","S36-39","Water supply, sewerage, waste management, etc.","2014","2014",,,"0","Units",,,54.878,,
"LTU","Lithuania","S36-39","Water supply, sewerage, waste management, etc.","2016","2016",,,"0","Units",,,57.944,,
"LTU","Lithuania","S36-39","Water supply, sewerage, waste management, etc.","2018","2018",,,"0","Units",,,61.366,,
"LTU","Lithuania","S41-43","Construction","2010","2010",,,"0","Units",,,356.698,,
"LTU","Lithuania","S41-43","Construction","2012","2012",,,"0","Units",,,419.067,,
"LTU","Lithuania","S41-43","Construction","2014","2014",,,"0","Units",,,434.706,,
"LTU","Lithuania","S41-43","Construction","2016","2016",,,"0","Units",,,505.24,,
"LTU","Lithuania","S41-43","Construction","2018","2018",,,"0","Units",,,620.262,,
"LTU","Lithuania","S45-98","Other","2005","2005",,,"0","Units",,,901.159,"I","Incomplete data"
"LTU","Lithuania","S45-98","Other","2007","2007",,,"0","Units",,,947.527,"I","Incomplete data"
"LTU","Lithuania","S45-98","Other","2009","2009",,,"0","Units",,,843.871,"I","Incomplete data"
"LTU","Lithuania","S45-98","Other","2010","2010",,,"0","Units",,,1804.527,,
"LTU","Lithuania","S45-98","Other","2011","2011",,,"0","Units",,,937.496,"I","Incomplete data"
"LTU","Lithuania","S45-98","Other","2012","2012",,,"0","Units",,,1794.358,,
"LTU","Lithuania","S45-98","Other","2013","2013",,,"0","Units",,,896.034,"I","Incomplete data"
"LTU","Lithuania","S45-98","Other","2014","2014",,,"0","Units",,,1873.982,,
"LTU","Lithuania","S45-98","Other","2015","2015",,,"0","Units",,,909.999,"I","Incomplete data"
"LTU","Lithuania","S45-98","Other","2016","2016",,,"0","Units",,,1878.598,,
"SVN","Slovenia","S01-03","Agriculture, forestry and fishing ","2010","2010",,,"0","Units",,,141.28,,
"SVN","Slovenia","S01-03","Agriculture, forestry and fishing ","2012","2012",,,"0","Units",,,164.761,,
"SVN","Slovenia","S01-03","Agriculture, forestry and fishing ","2014","2014",,,"0","Units",,,102.716,,
"SVN","Slovenia","S01-03","Agriculture, forestry and fishing ","2016","2016",,,"0","Units",,,63.248,,
"SVN","Slovenia","S01-03","Agriculture, forestry and fishing ","2018","2018",,,"0","Units",,,61.665,,
"SVN","Slovenia","S05-09","Mining and Quarrying","2010","2010",,,"0","Units",,,11.797,,
"SVN","Slovenia","S05-09","Mining and Quarrying","2012","2012",,,"0","Units",,,14.448,,
"SVN","Slovenia","S05-09","Mining and Quarrying","2014","2014",,,"0","Units",,,7.675,,
"SVN","Slovenia","S05-09","Mining and Quarrying","2016","2016",,,"0","Units",,,12.786,,
"SVN","Slovenia","S05-09","Mining and Quarrying","2018","2018",,,"0","Units",,,14.674,,
"SVN","Slovenia","S10-33","Manufacturing industries: Total","2010","2010",,,"0","Units",,,1481.786,,
"SVN","Slovenia","S10-33","Manufacturing industries: Total","2012","2012",,,"0","Units",,,1339.506,,
"SVN","Slovenia","S10-33","Manufacturing industries: Total","2014","2014",,,"0","Units",,,1307.808,,
"SVN","Slovenia","S10-33","Manufacturing industries: Total","2016","2016",,,"0","Units",,,1427.227,,
"SVN","Slovenia","S10-33","Manufacturing industries: Total","2018","2018",,,"0","Units",,,1653.727,,
"SVN","Slovenia","S10-12","Manufacture of food products; beverages and tobacco products","2010","2010",,,"0","Units",,,42.158,,
"SVN","Slovenia","S10-12","Manufacture of food products; beverages and tobacco products","2012","2012",,,"0","Units",,,40.597,,
"SVN","Slovenia","S10-12","Manufacture of food products; beverages and tobacco products","2014","2014",,,"0","Units",,,41.084,,
"SVN","Slovenia","S10-12","Manufacture of food products; beverages and tobacco products","2016","2016",,,"0","Units",,,55.252,,
"SVN","Slovenia","S10-12","Manufacture of food products; beverages and tobacco products","2018","2018",,,"0","Units",,,70.322,,
"SVN","Slovenia","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2010","2010",,,"0","Units",,,27.919,,
"SVN","Slovenia","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2012","2012",,,"0","Units",,,40.679,,
"SVN","Slovenia","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2014","2014",,,"0","Units",,,17.266,,
"SVN","Slovenia","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2016","2016",,,"0","Units",,,31.397,,
"SVN","Slovenia","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2018","2018",,,"0","Units",,,24.478,,
"SVN","Slovenia","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2010","2010",,,"0","Units",,,175.005,,
"SVN","Slovenia","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2012","2012",,,"0","Units",,,166.182,,
"SVN","Slovenia","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2014","2014",,,"0","Units",,,130.05,,
"SVN","Slovenia","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2016","2016",,,"0","Units",,,46.125,,
"SVN","Slovenia","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2018","2018",,,"0","Units",,,29.554,,
"SVN","Slovenia","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2010","2010",,,"0","Units",,,168.987,,
"SVN","Slovenia","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2012","2012",,,"0","Units",,,190.686,,
"SVN","Slovenia","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2014","2014",,,"0","Units",,,164.274,,
"SVN","Slovenia","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2016","2016",,,"0","Units",,,182.03,,
"SVN","Slovenia","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2018","2018",,,"0","Units",,,205.992,,
"SVN","Slovenia","S19","Manufacture of coke and refined petroleum products","2010","2010",,,"0","Units",,,0.08,,
"SVN","Slovenia","S19","Manufacture of coke and refined petroleum products","2012","2012",,,"0","Units",,,0.016,,
"SVN","Slovenia","S19","Manufacture of coke and refined petroleum products","2014","2014",,,"0","Units",,,0.012,,
"SVN","Slovenia","S19","Manufacture of coke and refined petroleum products","2016","2016",,,"0","Units",,,0.014,,
"SVN","Slovenia","S19","Manufacture of coke and refined petroleum products","2018","2018",,,"0","Units",,,0.001,,
"SVN","Slovenia","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2010","2010",,,"0","Units",,,390.047,,
"SVN","Slovenia","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2012","2012",,,"0","Units",,,296.584,,
"SVN","Slovenia","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2014","2014",,,"0","Units",,,380.179,,
"SVN","Slovenia","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2016","2016",,,"0","Units",,,422.747,,
"SVN","Slovenia","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2018","2018",,,"0","Units",,,502.848,,
"SVN","Slovenia","S23","Manufacture of other non-metallic mineral products","2010","2010",,,"0","Units",,,83.402,,
"SVN","Slovenia","S23","Manufacture of other non-metallic mineral products","2012","2012",,,"0","Units",,,73.616,,
"SVN","Slovenia","S23","Manufacture of other non-metallic mineral products","2014","2014",,,"0","Units",,,81.483,,
"SVN","Slovenia","S23","Manufacture of other non-metallic mineral products","2016","2016",,,"0","Units",,,91.266,,
"SVN","Slovenia","S23","Manufacture of other non-metallic mineral products","2018","2018",,,"0","Units",,,100.906,,
"SVN","Slovenia","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2010","2010",,,"0","Units",,,594.188,,
"SVN","Slovenia","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2012","2012",,,"0","Units",,,531.146,,
"SVN","Slovenia","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2014","2014",,,"0","Units",,,493.46,,
"SVN","Slovenia","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2016","2016",,,"0","Units",,,598.396,,
"SVN","Slovenia","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2018","2018",,,"0","Units",,,719.627,,
"SVN","Slovenia","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2010","2010",,,"0","Units",,,314.658,,
"SVN","Slovenia","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2012","2012",,,"0","Units",,,302.467,,
"SVN","Slovenia","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2014","2014",,,"0","Units",,,286.307,,
"SVN","Slovenia","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2016","2016",,,"0","Units",,,321.939,,
"SVN","Slovenia","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2018","2018",,,"0","Units",,,363.397,,
"SVN","Slovenia","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2010","2010",,,"0","Units",,,222.41,,
"SVN","Slovenia","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2012","2012",,,"0","Units",,,197.437,,
"SVN","Slovenia","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2014","2014",,,"0","Units",,,180.338,,
"SVN","Slovenia","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2016","2016",,,"0","Units",,,243.51,,
"SVN","Slovenia","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2018","2018",,,"0","Units",,,317.143,,
"SVN","Slovenia","S31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2010","2010",,,"0","Units",,,57.12,,
"SVN","Slovenia","S31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2012","2012",,,"0","Units",,,31.242,,
"SVN","Slovenia","S31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2014","2014",,,"0","Units",,,26.815,,
"SVN","Slovenia","S31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2016","2016",,,"0","Units",,,32.947,,
"SVN","Slovenia","S31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2018","2018",,,"0","Units",,,39.087,,
"SVN","Slovenia","TOTAL_MIN","Inert mineral waste generated","2004","2004",,,"0","Units",,,2757.778,,
"SVN","Slovenia","TOTAL_MIN","Inert mineral waste generated","2006","2006",,,"0","Units",,,2955.209,,
"SVN","Slovenia","TOTAL_MIN","Inert mineral waste generated","2008","2008",,,"0","Units",,,2190.717,,
"SVN","Slovenia","TOTAL_MIN","Inert mineral waste generated","2010","2010",,,"0","Units",,,3541.472,,
"SVN","Slovenia","TOTAL_MIN","Inert mineral waste generated","2012","2012",,,"0","Units",,,2177.827,,
"SVN","Slovenia","TOTAL_MIN","Inert mineral waste generated","2014","2014",,,"0","Units",,,2071.792,,
"SVN","Slovenia","TOTAL_MIN","Inert mineral waste generated","2016","2016",,,"0","Units",,,3269.787,,
"SVN","Slovenia","TOTAL_MIN_RECYCLE","Inert mineral waste generated, of which recycled","2010","2010",,,"0","Units",,,772.253,,
"SVN","Slovenia","TOTAL_MIN_RECYCLE","Inert mineral waste generated, of which recycled","2012","2012",,,"0","Units",,,1336.4,,
"SVN","Slovenia","TOTAL_MIN_RECYCLE","Inert mineral waste generated, of which recycled","2014","2014",,,"0","Units",,,1198.048,,
"SVN","Slovenia","TOTAL_MIN_RECYCLE","Inert mineral waste generated, of which recycled","2016","2016",,,"0","Units",,,1437.634,,
"SVN","Slovenia","TOTAL_MIN_RECOV","Inert mineral waste generated, of which recovered","2010","2010",,,"0","Units",,,4180.754,,
